movie_id,movie_name,certificate,genre,description,directors,stars
tt0324216,The Texas Chainsaw Massacre,A,Horror            ,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.",Marcus Nispel,"     Jessica Biel, Jonathan Tucker, Andrew Bryniarski, Erica Leerhsen"
tt0095159,A Fish Called Wanda,UA,"Comedy, Crime            ","In London, four very different people team up on a jewel heist, then try to double-cross one another for the loot, complicated by their efforts to fool a very proper barrister.","Charles Crichton, John Cleese","     John Cleese, Jamie Lee Curtis, Kevin Kline, Michael Palin"
tt1939659,Carrie,A,"Drama, Horror, Thriller            ","A shy girl, outcast by her peers and sheltered by her religious mother, unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",Kimberly Peirce,"     Chloë Grace Moretz, Julianne Moore, Gabriella Wilde, Portia Doubleday"
tt0449010,Eragon,U,"Action, Adventure, Family            ","In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.",Stefen Fangmeier,"     Ed Speleers, Sienna Guillory, Jeremy Irons, John Malkovich"
tt0021749,City Lights,G,"Comedy, Drama, Romance            ","With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",Charles Chaplin,"     Charles Chaplin, Virginia Cherrill, Florence Lee, Harry Myers"
tt0387808,Idiocracy,R,"Adventure, Comedy, Sci-Fi            ","Corporal Joe Bauers, a decisively average American, is selected as a guinea pig for a top-secret hibernation program but is forgotten, awakening to a future so incredibly moronic he's easily the most intelligent person alive.",Mike Judge,"     Luke Wilson, Maya Rudolph, Dax Shepard, Terry Crews"
tt0109831,Four Weddings and a Funeral,A,"Comedy, Drama, Romance            ","Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",Mike Newell,"     Hugh Grant, Andie MacDowell, James Fleet, Simon Callow"
tt0467197,Max Payne,A,"Action, Crime, Drama            ","Coming together to solve a series of murders in New York City are a police detective and an assassin, who will be hunted by the police, the mob, and a ruthless corporation.",John Moore,"     Mark Wahlberg, Mila Kunis, Beau Bridges, Ludacris"
tt0253556,Reign of Fire,UA,"Action, Adventure, Fantasy            ","A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",Rob Bowman,"     Matthew McConaughey, Christian Bale, Izabella Scorupco, Gerard Butler"
tt0099938,Kindergarten Cop,U,"Action, Comedy, Crime            ","A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.",Ivan Reitman,"     Arnold Schwarzenegger, Penelope Ann Miller, Pamela Reed, Linda Hunt"
tt0307987,Bad Santa,R,"Comedy, Crime, Drama            ",A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,Terry Zwigoff,"     Billy Bob Thornton, Bernie Mac, Lauren Graham, John Ritter"
tt2191701,Grown Ups 2,A,Comedy            ,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.",Dennis Dugan,"     Adam Sandler, Kevin James, Chris Rock, David Spade"
tt0257360,About Schmidt,U,Drama            ,"A recently retired man embarks on a journey to his estranged daughter's wedding, only to discover more about himself and life than he ever expected.",Alexander Payne,"     Jack Nicholson, Hope Davis, Dermot Mulroney, Kathy Bates"
tt0276919,Dogville,7,"Crime, Drama            ","A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price.",Lars von Trier,"     Nicole Kidman, Paul Bettany, Lauren Bacall, Harriet Andersson"
tt0058331,Mary Poppins,U,"Comedy, Family, Fantasy            ","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",Robert Stevenson,"     Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns"
tt0120768,The Negotiator,R,"Action, Crime, Drama            ","In a desperate attempt to prove his innocence, a skilled police negotiator accused of corruption and murder takes hostages in a government office to gain the time he needs to find the truth.",F. Gary Gray,"     Samuel L. Jackson, Kevin Spacey, David Morse, Ron Rifkin"
tt1538403,The Mortal Instruments: City of Bones,A,"Action, Adventure, Fantasy            ","When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.",Harald Zwart,"     Lily Collins, Jamie Campbell Bower, Robert Sheehan, Jemima West"
tt0343135,Along Came Polly,UA,"Comedy, Romance            ",A buttoned-up newlywed finds his strictly organized life descend into chaos when he falls in love with an old classmate.,John Hamburg,"     Ben Stiller, Jennifer Aniston, Debra Messing, Philip Seymour Hoffman"
tt1790886,The Campaign,A,Comedy            ,An incumbent Representative embroiled in personal scandal faces a no-holds-barred challenge from a naive newcomer funded by two unscrupulous billionaire lobbyist brothers.,Jay Roach,"     Will Ferrell, Zach Galifianakis, Jason Sudeikis, Dylan McDermott"
tt0097523,"Honey, I Shrunk the Kids",U,"Adventure, Comedy, Family            ",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,Joe Johnston,"     Rick Moranis, Matt Frewer, Marcia Strassman, Kristine Sutherland"
tt1204975,Last Vegas,A,Comedy            ,Four friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,Jon Turteltaub,"     Robert De Niro, Michael Douglas, Morgan Freeman, Kevin Kline"
tt1924435,Let's Be Cops,R,"Action, Comedy, Crime            ","Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",Luke Greenfield,"     Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev"
tt0107362,Last Action Hero,U,"Action, Adventure, Comedy            ","With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character.",John McTiernan,"     Arnold Schwarzenegger, F. Murray Abraham, Art Carney, Charles Dance"
tt1100089,Foxcatcher,R,"Biography, Drama, History            ","U.S. Olympic wrestling champions and brothers Mark Schultz and Dave Schultz join ""Team Foxcatcher"", led by eccentric multi-millionaire John du Pont, as they train for the 1988 Olympic Games in Seoul, South Korea, but John's self-destructive behavior threatens to consume them all.",Bennett Miller,"     Steve Carell, Channing Tatum, Mark Ruffalo, Vanessa Redgrave"
tt1351685,Jack the Giant Slayer,UA,"Action, Adventure, Fantasy            ","The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",Bryan Singer,"     Nicholas Hoult, Stanley Tucci, Ewan McGregor, Bill Nighy"
tt0451079,Horton Hears a Who!,U,"Animation, Adventure, Comedy            ",Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.,"Jimmy Hayward, Steve Martino","     Jim Carrey, Steve Carell, Carol Burnett, Will Arnett"
tt0046912,Dial M for Murder,A,"Crime, Thriller            ",A former tennis star arranges the murder of his adulterous wife.,Alfred Hitchcock,"     Ray Milland, Grace Kelly, Robert Cummings, John Williams"
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,U,"Adventure, Family, Fantasy            ","Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.",Michael Apted,"     Ben Barnes, Skandar Keynes, Georgie Henley, Will Poulter"
tt0804497,It's Kind of a Funny Story,16,"Comedy, Drama, Romance            ",A clinically-depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,"Anna Boden, Ryan Fleck","     Keir Gilchrist, Zach Galifianakis, Emma Roberts, Dana DeVestern"
tt0097958,National Lampoon's Christmas Vacation,U,Comedy            ,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,Jeremiah S. Chechik,"     Chevy Chase, Beverly D'Angelo, Juliette Lewis, Johnny Galecki"
tt0325805,Matchstick Men,A,"Comedy, Crime, Drama            ",A phobic con artist and his protégé are on the verge of pulling off a lucrative swindle when the former's teenage daughter arrives unexpectedly.,Ridley Scott,"     Nicolas Cage, Alison Lohman, Sam Rockwell, Bruce Altman"
tt1563738,One Day,A,"Drama, Romance            ","After spending the night together on the night of their college graduation Dexter and Emma are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.",Lone Scherfig,"     Anne Hathaway, Jim Sturgess, Patricia Clarkson, Tom Mison"
tt1600196,The Drop,R,"Crime, Drama, Thriller            ","Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deeply into the neighborhood's past where friends, families, and foes all work together to make a living--no matter the cost.",Michaël R. Roskam,"     Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts"
tt0433362,Daybreakers,R,"Action, Horror, Sci-Fi            ","In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind.","Michael Spierig, Peter Spierig","     Ethan Hawke, Willem Dafoe, Sam Neill, Harriet Minto-Day"
tt0389790,Bee Movie,U,"Animation, Adventure, Comedy            ","Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey and subsequently decides to sue them.","Simon J. Smith, Steve Hickner","     Jerry Seinfeld, Renée Zellweger, Matthew Broderick, Patrick Warburton"
tt1448755,Killer Elite,R,"Action, Crime, Thriller            ","When his mentor is taken captive by a disgraced Arab sheik, a killer-for-hire is forced into action. His mission: kill three members of Britain's elite Special Air Service responsible for his sons' deaths.",Gary McKendry,"     Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell"
tt0340855,Monster,A,"Biography, Crime, Drama            ","Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",Patty Jenkins,"     Charlize Theron, Christina Ricci, Bruce Dern, Lee Tergesen"
tt0119345,I Know What You Did Last Summer,A,"Horror, Mystery            ",Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,Jim Gillespie,"     Jennifer Love Hewitt, Sarah Michelle Gellar, Anne Heche, Ryan Phillippe"
tt0384793,Accepted,U,Comedy            ,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",Steve Pink,"     Justin Long, Jonah Hill, Blake Lively, Adam Herschman"
